"y","x","county","u.full"
0.832909122935104,0,"DAKOTA              ",0.976144
0.470003629245736,0,"DAKOTA              ",0.976144
1.02961941718116,0,"DAKOTA              ",0.976144
1.87180217690159,0,"DAKOTA              ",0.976144
0.53062825106217,0,"DAKOTA              ",0.976144
1.52605630349505,0,"DAKOTA              ",0.976144
1.19392246847243,0,"DAKOTA              ",0.976144
1.48160454092422,0,"DAKOTA              ",0.976144
3.05400118167797,0,"DAKOTA              ",0.976144
2.2082744135228,0,"DAKOTA              ",0.976144
-0.105360515657826,0,"DAKOTA              ",0.976144
1.58923520511658,0,"DAKOTA              ",0.976144
1.6094379124341,0,"DAKOTA              ",0.976144
0.0953101798043249,0,"DAKOTA              ",0.976144
2.02814824729229,0,"DAKOTA              ",0.976144
1.68639895357023,0,"DAKOTA              ",0.976144
1.28093384546206,0,"DAKOTA              ",0.976144
1.58923520511658,0,"DAKOTA              ",0.976144
1.54756250871601,0,"DAKOTA              ",0.976144
0.336472236621213,0,"DAKOTA              ",0.976144
1.22377543162212,0,"DAKOTA              ",0.976144
1.43508452528932,0,"DAKOTA              ",0.976144
0.916290731874155,0,"DAKOTA              ",0.976144
0.336472236621213,0,"DAKOTA              ",0.976144
0.336472236621213,0,"DAKOTA              ",0.976144
0.641853886172395,0,"DAKOTA              ",0.976144
1.56861591791385,0,"DAKOTA              ",0.976144
0.336472236621213,1,"DAKOTA              ",0.976144
1.33500106673234,0,"DAKOTA              ",0.976144
2.17475172148416,0,"DAKOTA              ",0.976144
1.45861502269952,0,"DAKOTA              ",0.976144
1.48160454092422,0,"DAKOTA              ",0.976144
1.50407739677627,0,"DAKOTA              ",0.976144
0.78845736036427,0,"DAKOTA              ",0.976144
-0.693147180559945,0,"DAKOTA              ",0.976144
1.75785791755237,0,"DAKOTA              ",0.976144
1.68639895357023,0,"DODGE               ",1.30194
1.97408102602201,0,"DODGE               ",1.30194
1.7404661748405,0,"DODGE               ",1.30194
2.00148000021012,0,"DOUGLAS             ",1.16849
1.56861591791385,0,"DOUGLAS             ",1.16849
1.91692261218206,0,"DOUGLAS             ",1.16849
1.85629799036563,0,"DOUGLAS             ",1.16849
1.30833281965018,1,"DOUGLAS             ",1.16849
1.70474809223843,0,"DOUGLAS             ",1.16849
2.05412373369555,0,"DOUGLAS             ",1.16849
1.48160454092422,0,"DOUGLAS             ",1.16849
0.993251773010283,0,"DOUGLAS             ",1.16849
1.22377543162212,0,"FARIBAULT           ",1.34316
1.43508452528932,0,"FARIBAULT           ",1.34316
0.832909122935104,0,"FARIBAULT           ",1.34316
0.262364264467491,1,"FARIBAULT           ",1.34316
1.64865862558738,0,"FARIBAULT           ",1.34316
-2.30258509299405,0,"FARIBAULT           ",1.34316
0.916290731874155,1,"FILLMORE            ",1.51424
1.16315080980568,0,"FILLMORE            ",1.51424
1.16315080980568,0,"FREEBORN            ",1.25133
2.26176309847379,0,"FREEBORN            ",1.25133
1.43508452528932,0,"FREEBORN            ",1.25133
2.19722457733622,0,"FREEBORN            ",1.25133
1.84054963339749,0,"FREEBORN            ",1.25133
3.48431228837266,0,"FREEBORN            ",1.25133
2.58021682959233,0,"FREEBORN            ",1.25133
0.78845736036427,1,"FREEBORN            ",1.25133
1.7227665977411,1,"FREEBORN            ",1.25133
2.66025953726586,0,"GOODHUE             ",1.21727
1.93152141160321,1,"GOODHUE             ",1.21727
2.02814824729229,0,"GOODHUE             ",1.21727
2.28238238567653,1,"GOODHUE             ",1.21727
0.955511445027436,0,"GOODHUE             ",1.21727
3.77276093809464,0,"GOODHUE             ",1.21727
1.58923520511658,0,"GOODHUE             ",1.21727
1.58923520511658,0,"GOODHUE             ",1.21727
1.25276296849537,0,"GOODHUE             ",1.21727
1.56861591791385,0,"GOODHUE             ",1.21727
1.7227665977411,0,"GOODHUE             ",1.21727
1.25276296849537,0,"GOODHUE             ",1.21727
1.3609765531356,0,"GOODHUE             ",1.21727
1.90210752639692,0,"GOODHUE             ",1.21727
2.06686275947298,0,"HENNEPIN            ",0.907991
1.19392246847243,0,"HENNEPIN            ",0.907991
0.741937344729377,1,"HENNEPIN            ",0.907991
0.470003629245736,0,"HENNEPIN            ",0.907991
1.38629436111989,0,"HENNEPIN            ",0.907991
0.587786664902119,0,"HENNEPIN            ",0.907991
0.916290731874155,0,"HENNEPIN            ",0.907991
2.41591377830105,0,"HENNEPIN            ",0.907991
0.955511445027436,0,"HENNEPIN            ",0.907991
1.3609765531356,0,"HENNEPIN            ",0.907991
2.00148000021012,0,"HENNEPIN            ",0.907991
0.262364264467491,0,"HENNEPIN            ",0.907991
-0.105360515657826,0,"HENNEPIN            ",0.907991
-0.916290731874155,0,"HENNEPIN            ",0.907991
0.916290731874155,1,"HENNEPIN            ",0.907991
1.79175946922805,0,"HENNEPIN            ",0.907991
0.693147180559945,0,"HENNEPIN            ",0.907991
1.68639895357023,0,"HENNEPIN            ",0.907991
1.09861228866811,0,"HENNEPIN            ",0.907991
1.06471073699243,0,"HENNEPIN            ",0.907991
1.70474809223843,0,"HENNEPIN            ",0.907991
1.41098697371026,0,"HENNEPIN            ",0.907991
1.3609765531356,0,"HENNEPIN            ",0.907991
2.70136121295141,0,"HENNEPIN            ",0.907991
1.97408102602201,0,"HENNEPIN            ",0.907991
0.832909122935104,0,"HENNEPIN            ",0.907991
1.02961941718116,1,"HENNEPIN            ",0.907991
1.48160454092422,0,"HENNEPIN            ",0.907991
0.405465108108164,0,"HENNEPIN            ",0.907991
2.15176220325946,0,"HENNEPIN            ",0.907991
1.7227665977411,0,"HENNEPIN            ",0.907991
2.15176220325946,0,"HENNEPIN            ",0.907991
1.33500106673234,0,"HENNEPIN            ",0.907991
0.587786664902119,0,"HENNEPIN            ",0.907991
0.641853886172395,0,"HENNEPIN            ",0.907991
1.70474809223843,0,"HENNEPIN            ",0.907991
0.916290731874155,0,"HENNEPIN            ",0.907991
-0.22314355131421,1,"HENNEPIN            ",0.907991
0.741937344729377,0,"HENNEPIN            ",0.907991
1.02961941718116,0,"HENNEPIN            ",0.907991
1.3609765531356,0,"HENNEPIN            ",0.907991
1.45861502269952,0,"HENNEPIN            ",0.907991
1.54756250871601,0,"HENNEPIN            ",0.907991
1.02961941718116,0,"HENNEPIN            ",0.907991
1.41098697371026,0,"HENNEPIN            ",0.907991
0.470003629245736,0,"HENNEPIN            ",0.907991
1.45861502269952,0,"HENNEPIN            ",0.907991
-0.356674943938732,1,"HENNEPIN            ",0.907991
1.70474809223843,0,"HENNEPIN            ",0.907991
1.19392246847243,1,"HENNEPIN            ",0.907991
1.70474809223843,0,"HENNEPIN            ",0.907991
0.916290731874155,0,"HENNEPIN            ",0.907991
0.993251773010283,0,"HENNEPIN            ",0.907991
2.12823170584927,0,"HENNEPIN            ",0.907991
1.19392246847243,0,"HENNEPIN            ",0.907991
1.16315080980568,0,"HENNEPIN            ",0.907991
2.15176220325946,0,"HENNEPIN            ",0.907991
0.53062825106217,0,"HENNEPIN            ",0.907991
1.7404661748405,0,"HENNEPIN            ",0.907991
2.56494935746154,0,"HENNEPIN            ",0.907991
0.993251773010283,0,"HENNEPIN            ",0.907991
1.54756250871601,0,"HENNEPIN            ",0.907991
1.7227665977411,0,"HENNEPIN            ",0.907991
2.62466859216316,0,"HENNEPIN            ",0.907991
2.02814824729229,1,"HENNEPIN            ",0.907991
1.7404661748405,0,"HENNEPIN            ",0.907991
1.52605630349505,0,"HENNEPIN            ",0.907991
2.02814824729229,0,"HENNEPIN            ",0.907991
0.955511445027436,0,"HENNEPIN            ",0.907991
1.50407739677627,0,"HENNEPIN            ",0.907991
1.77495235091167,0,"HENNEPIN            ",0.907991
0.78845736036427,0,"HENNEPIN            ",0.907991
0.8754687373539,0,"HENNEPIN            ",0.907991
1.38629436111989,0,"HENNEPIN            ",0.907991
1.52605630349505,0,"HENNEPIN            ",0.907991
1.52605630349505,0,"HENNEPIN            ",0.907991
2.3887627892351,0,"HENNEPIN            ",0.907991
2.02814824729229,0,"HENNEPIN            ",0.907991
1.09861228866811,0,"HENNEPIN            ",0.907991
0.405465108108164,0,"HENNEPIN            ",0.907991
0.470003629245736,1,"HENNEPIN            ",0.907991
2.80336038090653,0,"HENNEPIN            ",0.907991
1.1314021114911,0,"HENNEPIN            ",0.907991
1.62924053973028,0,"HENNEPIN            ",0.907991
1.58923520511658,0,"HENNEPIN            ",0.907991
1.79175946922805,0,"HENNEPIN            ",0.907991
-0.105360515657826,1,"HENNEPIN            ",0.907991
0.587786664902119,0,"HENNEPIN            ",0.907991
1.3609765531356,0,"HENNEPIN            ",0.907991
1.7227665977411,0,"HENNEPIN            ",0.907991
-0.916290731874155,1,"HENNEPIN            ",0.907991
0.955511445027436,0,"HENNEPIN            ",0.907991
1.28093384546206,0,"HENNEPIN            ",0.907991
1.82454929205105,0,"HENNEPIN            ",0.907991
3.16124671203156,0,"HENNEPIN            ",0.907991
1.3609765531356,0,"HENNEPIN            ",0.907991
1.06471073699243,0,"HENNEPIN            ",0.907991
1.09861228866811,0,"HENNEPIN            ",0.907991
1.54756250871601,0,"HENNEPIN            ",0.907991
1.09861228866811,0,"HENNEPIN            ",0.907991
1.43508452528932,0,"HENNEPIN            ",0.907991
1.33500106673234,0,"HENNEPIN            ",0.907991
1.09861228866811,0,"HENNEPIN            ",0.907991
1.45861502269952,0,"HENNEPIN            ",0.907991
1.06471073699243,1,"HENNEPIN            ",0.907991
1.22377543162212,0,"HOUSTON             ",1.65455
2.14006616349627,0,"HOUSTON             ",1.65455
2.19722457733622,0,"HOUSTON             ",1.65455
1.56861591791385,1,"HOUSTON             ",1.65455
1.28093384546206,0,"HOUSTON             ",1.65455
0.78845736036427,1,"HOUSTON             ",1.65455
1.02961941718116,1,"HUBBARD             ",0.66992
-0.22314355131421,1,"HUBBARD             ",0.66992
0.405465108108164,0,"HUBBARD             ",0.66992
1.52605630349505,0,"HUBBARD             ",0.66992
1.30833281965018,1,"HUBBARD             ",0.66992
1.28093384546206,0,"ISANTI              ",0.471483
1.09861228866811,0,"ISANTI              ",0.471483
0.78845736036427,0,"ISANTI              ",0.471483
0.641853886172395,0,"ITASCA              ",0.515124
0.955511445027436,0,"ITASCA              ",0.515124
0.587786664902119,0,"ITASCA              ",0.515124
0.8754687373539,0,"ITASCA              ",0.515124
1.45861502269952,0,"ITASCA              ",0.515124
0.955511445027436,0,"ITASCA              ",0.515124
0.0953101798043249,0,"ITASCA              ",0.515124
1.19392246847243,0,"ITASCA              ",0.515124
0.916290731874155,0,"ITASCA              ",0.515124
2.24070968927596,0,"ITASCA              ",0.515124
0.262364264467491,0,"ITASCA              ",0.515124
2.12823170584927,0,"JACKSON             ",1.36209
1.6094379124341,0,"JACKSON             ",1.36209
1.06471073699243,0,"JACKSON             ",1.36209
2.57261223020711,0,"JACKSON             ",1.36209
2.72785282839839,0,"JACKSON             ",1.36209
0.587786664902119,0,"KANABEC             ",0.948014
1.33500106673234,0,"KANABEC             ",0.948014
2.06686275947298,0,"KANABEC             ",0.948014
0.955511445027436,0,"KANABEC             ",0.948014
2.42480272571829,0,"KANDIYOHI           ",1.11598
1.41098697371026,0,"KANDIYOHI           ",1.11598
2.50959926237837,0,"KANDIYOHI           ",1.11598
1.90210752639692,0,"KANDIYOHI           ",1.11598
1.93152141160321,0,"KITTSON             ",0.992227
1.50407739677627,1,"KITTSON             ",0.992227
-0.105360515657826,1,"KITTSON             ",0.992227
0.53062825106217,0,"KOOCHICHING         ",0.414025
0.336472236621213,0,"KOOCHICHING         ",0.414025
0.693147180559945,1,"KOOCHICHING         ",0.414025
0,1,"KOOCHICHING         ",0.414025
0,0,"KOOCHICHING         ",0.414025
1.02961941718116,1,"KOOCHICHING         ",0.414025
0.262364264467491,1,"KOOCHICHING         ",0.414025
0.262364264467491,1,"LAKE                ",0.500776
0.262364264467491,0,"LAKE                ",0.500776
0.470003629245736,0,"LAKE                ",0.500776
-0.105360515657826,0,"LAKE                ",0.500776
1.02961941718116,0,"LAKE                ",0.500776
-0.693147180559945,0,"LAKE                ",0.500776
0.405465108108164,0,"LAKE                ",0.500776
1.96009478404727,0,"LAKE                ",0.500776
-0.693147180559945,0,"LAKE                ",0.500776
2.31253542384721,0,"LAKE OF THE WOODS   ",0.500776
1.45861502269952,1,"LAKE OF THE WOODS   ",0.500776
1.19392246847243,0,"LAKE OF THE WOODS   ",0.500776
1.06471073699243,1,"LAKE OF THE WOODS   ",0.500776
2.86220088092947,0,"LINCOLN             ",1.56034
2.36085400111802,0,"LINCOLN             ",1.56034
2.06686275947298,0,"LINCOLN             ",1.56034
1.25276296849537,1,"LINCOLN             ",1.56034
1.87180217690159,0,"LYON                ",1.48399
1.93152141160321,1,"LYON                ",1.48399
1.62924053973028,0,"LYON                ",1.48399
2.484906649788,0,"LYON                ",1.48399
1.62924053973028,0,"LYON                ",1.48399
2.18605127673809,0,"LYON                ",1.48399
1.75785791755237,0,"LYON                ",1.48399
1.52605630349505,0,"LYON                ",1.48399
1.3609765531356,0,"MAHNOMEN            ",1.16137
0.405465108108164,1,"MARSHALL            ",1.01386
3.16968558067743,0,"MARSHALL            ",1.01386
-0.105360515657826,1,"MARSHALL            ",1.01386
0.336472236621213,1,"MARSHALL            ",1.01386
0.0953101798043249,1,"MARSHALL            ",1.01386
1.02961941718116,0,"MARSHALL            ",1.01386
3.87535902105655,0,"MARSHALL            ",1.01386
-0.105360515657826,1,"MARSHALL            ",1.01386
2.11625551480255,0,"MARSHALL            ",1.01386
1.41098697371026,0,"MARTIN              ",1.18041
-0.693147180559945,1,"MARTIN              ",1.18041
1.90210752639692,0,"MARTIN              ",1.18041
2.01490302054226,0,"MARTIN              ",1.18041
2.21920348405499,0,"MARTIN              ",1.18041
-0.693147180559945,0,"MARTIN              ",1.18041
0.405465108108164,0,"MARTIN              ",1.18041
2.33214389523559,0,"MCLEOD              ",1.15076
1.3609765531356,0,"MCLEOD              ",1.15076
0.587786664902119,0,"MCLEOD              ",1.15076
2.29253475714054,0,"MCLEOD              ",1.15076
0.832909122935104,0,"MCLEOD              ",1.15076
1.48160454092422,0,"MCLEOD              ",1.15076
1.02961941718116,0,"MCLEOD              ",1.15076
0.0953101798043249,1,"MCLEOD              ",1.15076
0.182321556793955,0,"MCLEOD              ",1.15076
0.470003629245736,1,"MCLEOD              ",1.15076
3.23474917402449,1,"MCLEOD              ",1.15076
2.36085400111802,0,"MCLEOD              ",1.15076
0.832909122935104,0,"MEEKER              ",1.02424
1.3609765531356,0,"MEEKER              ",1.02424
1.97408102602201,0,"MEEKER              ",1.02424
0.741937344729377,0,"MEEKER              ",1.02424
1.16315080980568,0,"MEEKER              ",1.02424
0.336472236621213,0,"MORRISON            ",0.910987
0.741937344729377,0,"MORRISON            ",0.910987
1.48160454092422,0,"MORRISON            ",0.910987
0.8754687373539,0,"MORRISON            ",0.910987
1.58923520511658,0,"MORRISON            ",0.910987
1.09861228866811,1,"MORRISON            ",0.910987
1.09861228866811,0,"MORRISON            ",0.910987
1.02961941718116,0,"MORRISON            ",0.910987
1.3609765531356,0,"MORRISON            ",0.910987
2.3887627892351,0,"MOWER               ",1.29814
1.85629799036563,0,"MOWER               ",1.29814
0.693147180559945,0,"MOWER               ",1.29814
1.09861228866811,0,"MOWER               ",1.29814
1.50407739677627,0,"MOWER               ",1.29814
0.741937344729377,0,"MOWER               ",1.29814
2.07944154167984,0,"MOWER               ",1.29814
0.262364264467491,1,"MOWER               ",1.29814
2.21920348405499,0,"MOWER               ",1.29814
0.0953101798043249,1,"MOWER               ",1.29814
2.36085400111802,0,"MOWER               ",1.29814
3.17805383034795,0,"MOWER               ",1.29814
2.2082744135228,0,"MOWER               ",1.29814
2.4932054526027,0,"MURRAY              ",1.49011
2.09186406167839,0,"NICOLLET            ",1.28152
2.37954613413017,0,"NICOLLET            ",1.28152
1.43508452528932,0,"NICOLLET            ",1.28152
2.75366071235426,0,"NICOLLET            ",1.28152
1.68639895357023,0,"NOBLES              ",1.49998
1.82454929205105,0,"NOBLES              ",1.49998
2.27212588550934,0,"NOBLES              ",1.49998
2.09186406167839,0,"NORMAN              ",1.30372
0.470003629245736,0,"NORMAN              ",1.30372
0.470003629245736,1,"NORMAN              ",1.30372
1.85629799036563,0,"OLMSTED             ",1.27526
1.48160454092422,0,"OLMSTED             ",1.27526
2.41591377830105,0,"OLMSTED             ",1.27526
2.30258509299405,0,"OLMSTED             ",1.27526
1.50407739677627,0,"OLMSTED             ",1.27526
2.07944154167984,0,"OLMSTED             ",1.27526
0.832909122935104,0,"OLMSTED             ",1.27526
1.16315080980568,0,"OLMSTED             ",1.27526
1.6094379124341,0,"OLMSTED             ",1.27526
1.41098697371026,0,"OLMSTED             ",1.27526
0.0953101798043249,0,"OLMSTED             ",1.27526
0.693147180559945,0,"OLMSTED             ",1.27526
0.0953101798043249,1,"OLMSTED             ",1.27526
1.06471073699243,0,"OLMSTED             ",1.27526
0.741937344729377,0,"OLMSTED             ",1.27526
2.05412373369555,0,"OLMSTED             ",1.27526
1.33500106673234,0,"OLMSTED             ",1.27526
0.916290731874155,0,"OLMSTED             ",1.27526
1.06471073699243,0,"OLMSTED             ",1.27526
0.53062825106217,1,"OLMSTED             ",1.27526
0.916290731874155,0,"OLMSTED             ",1.27526
2.24070968927596,0,"OLMSTED             ",1.27526
-0.510825623765991,1,"OLMSTED             ",1.27526
1.30833281965018,1,"PENNINGTON          ",0.928646
1.75785791755237,0,"PENNINGTON          ",0.928646
-1.20397280432594,1,"PENNINGTON          ",0.928646
1.41098697371026,0,"PINE                ",0.849343
1.02961941718116,0,"PINE                ",0.849343
0.641853886172395,0,"PINE                ",0.849343
0.182321556793955,1,"PINE                ",0.849343
0.182321556793955,0,"PINE                ",0.849343
0.405465108108164,0,"PINE                ",0.849343
2.24070968927596,0,"PIPESTONE           ",1.61382
0.53062825106217,0,"PIPESTONE           ",1.61382
2.4932054526027,0,"PIPESTONE           ",1.61382
1.45861502269952,1,"PIPESTONE           ",1.61382
1.93152141160321,0,"POLK                ",1.30488
0.336472236621213,1,"POLK                ",1.30488
0.916290731874155,1,"POLK                ",1.30488
2.26176309847379,0,"POLK                ",1.30488
1.33500106673234,0,"POPE                ",1.32465
1.22377543162212,0,"POPE                ",1.32465
1.91692261218206,0,"RAMSEY              ",0.658327
1.28093384546206,0,"RAMSEY              ",0.658327
0.78845736036427,0,"RAMSEY              ",0.658327
0.955511445027436,0,"RAMSEY              ",0.658327
0.741937344729377,0,"RAMSEY              ",0.658327
1.94591014905531,0,"RAMSEY              ",0.658327
0.182321556793955,0,"RAMSEY              ",0.658327
1.33500106673234,0,"RAMSEY              ",0.658327
1.25276296849537,0,"RAMSEY              ",0.658327
1.43508452528932,0,"RAMSEY              ",0.658327
0.470003629245736,1,"RAMSEY              ",0.658327
1.02961941718116,1,"RAMSEY              ",0.658327
2.15176220325946,0,"RAMSEY              ",0.658327
1.82454929205105,0,"RAMSEY              ",0.658327
1.64865862558738,0,"RAMSEY              ",0.658327
0.993251773010283,0,"RAMSEY              ",0.658327
0.182321556793955,0,"RAMSEY              ",0.658327
1.25276296849537,0,"RAMSEY              ",0.658327
1.70474809223843,0,"RAMSEY              ",0.658327
2.31253542384721,1,"RAMSEY              ",0.658327
1.70474809223843,0,"RAMSEY              ",0.658327
0.182321556793955,0,"RAMSEY              ",0.658327
1.58923520511658,0,"RAMSEY              ",0.658327
1.38629436111989,0,"RAMSEY              ",0.658327
1.25276296849537,0,"RAMSEY              ",0.658327
0.916290731874155,0,"RAMSEY              ",0.658327
0.182321556793955,0,"RAMSEY              ",0.658327
0.993251773010283,0,"RAMSEY              ",0.658327
0.53062825106217,0,"RAMSEY              ",0.658327
1.1314021114911,0,"RAMSEY              ",0.658327
-0.356674943938732,0,"RAMSEY              ",0.658327
0,0,"RAMSEY              ",0.658327
0.641853886172395,0,"REDWOOD             ",1.44242
1.33500106673234,0,"REDWOOD             ",1.44242
2.18605127673809,0,"REDWOOD             ",1.44242
2.00148000021012,0,"REDWOOD             ",1.44242
3.03013370027132,1,"REDWOOD             ",1.44242
1.79175946922805,0,"RENVILLE            ",1.46313
0.741937344729377,0,"RENVILLE            ",1.46313
1.75785791755237,1,"RENVILLE            ",1.46313
2.27212588550934,0,"RICE                ",1.21306
1.85629799036563,0,"RICE                ",1.21306
1.52605630349505,0,"RICE                ",1.21306
